PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Jin, VL; Evans, RD",,,,"Jin, V. L.; Evans, R. D.",,,Elevated CO2 increases microbial carbon substrate use and nitrogen cycling in Mojave Desert soils,GLOBAL CHANGE BIOLOGY,,,English,Article,,,,,,carbon; CO2; Mojave Desert; N cycling; soil microbes,SOURCE UTILIZATION PROFILES; ATMOSPHERIC CO2; COMMUNITY COMPOSITION; LITTER QUALITY; FUNCTIONAL DIVERSITY; N-MINERALIZATION; FACE FACILITY; FINE ROOTS; ECOSYSTEM; DIOXIDE,"Identifying soil microbial responses to anthropogenically driven environmental changes is critically important as concerns intensify over the potential degradation of ecosystem function. We assessed the effects of elevated atmospheric CO2 on microbial carbon (C) and nitrogen (N) cycling in Mojave Desert soils using extracellular enzyme activities (EEAs), community-level physiological profiles (CLPPs), and gross N transformation rates. Soils were collected from unvegetated interspaces between plants and under the dominant shrub (Larrea tridentata) during the 2004-2005 growing season, an above-average rainfall year. Because most measured variables responded strongly to soil water availability, all significant effects of soil water content were used as covariates to remove potential confounding effects of water availability on microbial responses to experimental treatment effects of cover type, CO2, and sampling date. Microbial C and N activities were lower in interspace soils compared with soils under Larrea, and responses to date and CO2 treatments were cover specific. Over the growing season, EEAs involved in cellulose (cellobiohydrolase) and orthophosphate (alkaline phosphatase) degradation decreased under ambient CO2, but increased under elevated CO2. Microbial C use and substrate use diversity in CLPPs decreased over time, and elevated CO2 positively affected both. Elevated CO2 also altered microbial C use patterns, suggesting changes in the quantity and/or quality of soil C inputs. In contrast, microbial biomass N was higher in interspace soils than soils under Larrea, and was lower in soils exposed to elevated CO2. Gross rates of NH4+ transformations increased over the growing season, and late-season NH4+ fluxes were negatively affected by elevated CO2. Gross NO3- fluxes decreased over time, with early season interspace soils positively affected by elevated CO2. General increases in microbial activities under elevated CO2 are likely attributable to greater microbial biomass in interspace soils, and to increased microbial turnover rates and/or metabolic levels rather than pool size in soils under Larrea. Because soil water content and plant cover type dominates microbial C and N responses to CO2, the ability of desert landscapes to mitigate or intensify the impacts of global change will ultimately depend on how changes in precipitation and increasing atmospheric CO2 shift the spatial distribution of Mojave Desert plant communities.","USDA ARS, Grassland Soil & Water Res Lab, Temple, TX 76502 USA; Washington State Univ, Sch Biol Sci, Pullman, WA 99164 USA","Jin, VL (reprint author), USDA ARS, Grassland Soil & Water Res Lab, 808 E Blackland Rd, Temple, TX 76502 USA.",vjin@spa.ars.usda.gov,/A-8829-2010,/0000-0002-0446-2806,,,,64,40,40,4,74,WILEY,HOBOKEN,"111 RIVER ST, HOBOKEN 07030-5774, NJ USA",1354-1013,1365-2486,,GLOBAL CHANGE BIOL,Glob. Change Biol.,FEB,2007,13,2,,,,,452,465,,10.1111/j.1365-2486.2006.01308.x,,,14,Biodiversity Conservation; Ecology; Environmental Sciences,Biodiversity & Conservation; Environmental Sciences & Ecology,133HJ,WOS:000244003700010,,,,,10/31/19
J,"Fensham, RJ; Fairfax, RJ",,,,"Fensham, R. J.; Fairfax, R. J.",,,"Drought-related tree death of savanna eucalypts: Species susceptibility, soil conditions and root architecture",JOURNAL OF VEGETATION SCIENCE,,,English,Article,,,,,,Australia; dieback; drought; eucalypt woodland; niche separation; root architecture; savanna; soil,NORTHERN AUSTRALIA; QUEENSLAND; DIEBACK; VEGETATION; MORTALITY; WOODLAND; PATTERNS; FOREST,"Questions: For eucalypt savanna in northeast Australia subject to multi-year rainfall deficits this paper asks whether (1) dominant tree species (Ironbarks, Boxes) are more drought susceptible than the sub-dominant Bloodwoods; (2) whether soil moisture is beyond wilting point in surface soil layers but available at depth; (3) soil conditions (moisture availability and texture) are related to tree death during drought; (4) the root systems of the Boxes and Ironbarks are shallower than the Bloodwoods; and the survivors of drought within species have deeper root systems than those that died. Location: Central Queensland, Australia. Methods: Patterns of tree death between eucalypt species were compared from field data collected after drought. Soil conditions during drought were described and compared with patterns of tree death for the Ironbark Eucalyptus melanophloia. The basal area and orientation of coarse roots were measured on upturned trees after broad-scale tree clearing, and compared between species, and between live and dead trees with tree size as a covariate. Results: Drought-induced tree death was higher for dominant Ironbark-Box than for sub-dominant Bloodwoods. During a moderate to severe drought in 2004, 41 % of 100 cm deep sub-soils had soil matric potential less than -5600 kPa. The drought hardy Bloodwoods had a greater root basal area and particularly so for vertical roots compared to the drought sensitive Ironbark-Box. Within species there was no significant difference in root basal area characteristics between trees that were recently killed by drought and those that remained relatively healthy. Surface soil moisture availability was lower where tree densities were high, and tree death increased as surface soil moisture became less available. Tree death was also greater as the clay content of sub-soils increased. Discussion: The study suggests species with roots confined to upper soil layers will suffer severe water stress. The results strongly indicate that root architecture, and the way it facilitates water use during drought, is important for the relative dominance of the tree species. Patchiness in drought-induced tree death seems to be at least partially a product of heterogeneity in sub-soil conditions and competition for soil moisture.","Environm Protect Agcy, Queensland Herbarium, Toowong, Qld 4066, Australia","Fensham, RJ (reprint author), Environm Protect Agcy, Queensland Herbarium, Mt Coottha Rd, Toowong, Qld 4066, Australia.",rod.fensham@epa.qld.gov.au; russell.fairfax@epa.qld.gov.au,,"Fensham, Roderick/0000-0003-3658-5867",,,,33,57,59,1,44,OPULUS PRESS UPPSALA AB,GRANGARDE,"GAMLA VAGEN 40, S-770 13 GRANGARDE, SWEDEN",1100-9233,,,J VEG SCI,J. Veg. Sci.,FEB,2007,18,1,,,,,71,80,,10.1658/1100-9233(2007)18[71:DTDOSE]2.0.CO;2,,,10,Plant Sciences; Ecology; Forestry,Plant Sciences; Environmental Sciences & Ecology; Forestry,153IZ,WOS:000245427300009,,,,,10/31/19
J,"Batista, JSS; Hungria, M; Barcellos, FG; Ferreira, MC; Mendes, IC",,,,"Silva Batista, Jesiane Stefania; Hungria, Mariangela; Gomes Barcellos, Fernando; Cristiani Ferreira, Magda; Carvalho Mendes, Ieda",,,Variability in Bradyrhizobium japonicum and B. elkanii seven years after introduction of both the exotic microsymbiont and the soybean host in a cerrados soil,MICROBIAL ECOLOGY,,,English,Article,,,,,,,RIBOSOMAL-RNA GENE; BRAZILIAN COMMERCIAL INOCULANTS; POLYMERASE CHAIN-REACTION; NODULE OCCUPANCY; EVOLUTIONARY GENETICS; SEQUENCE ALIGNMENT; N-2 FIXATION; SP-NOV; STRAINS; RHIZOBIA,"The plasticity of rhizobial genomes is far greater than previously thought, with complex genomic recombination events that may be accelerated by the often stressful environmental conditions of the tropics. This study aimed at evaluating changes in soybean rhizobia due to adaptation to inhospitable environmental conditions (high temperatures, drought, and acid soils) in the Brazilian Cerrados. Both the host plant and combinations of four strains of soybean Bradyrhizobium were introduced in an uncropped soil devoid of rhizobia capable of nodulating soybean. After the third year, seeds were not reinoculated. Two hundred and sixty-three isolates were obtained from nodules of field-grown soybean after the seventh year, and their morphological, physiological, serological, and symbiotic properties determined, followed by genetic analysis of conserved and symbiotic genes. B. japonicum strain CPAC 15 (same serogroup as USDA 123) was characterized as having high saprophytic capacity and competitiveness and by the seventh year represented up to 70% of the cultivable population, in contrast to the poor survival and competitiveness of B. japonicum strain CPAC 7 (same serogroup as CB 1809). In general, adapted strains had increased mucoidy, and up to 43% of the isolates showed no serological reaction. High variability, presumably resulting from the adaptation to the harsh environmental conditions, was verified in rep-PCR (polymerase chain reaction) profiles, being lower in strain CPAC 15, intermediate in B. elkanli, and higher in CPAC 7. Restriction fragment length polymorphism (RFLP)-PCR types of the 16S rDNA corresponded to the following: one type for B. elkanii species, two for B. japonicum, associated to CPAC 15 and CPAC 7, and unknown combinations of profiles. However, when node sequences and RFLP-PCR of the nifH region data were considered, only two clusters were observed having full congruence with B. Japonicum and B. elkanii species. Combining the results, variability was such that even within a genetically more stable group (such as that of CPAC 15), only 6.4% of the isolates showed high similarity to the inoculant strain, whereas none was similar to CPAC 7. The genetic variability in our study seems to result from a variety and combination of events including strain dispersion, genomic recombination, and horizontal gene transfer. Furthermore, the genetic variability appears to be mainly associated with adaptation, saprophytic capacity, and competitiveness, and not with symbiotic effectiveness, as the similarity of symbiotic genes was higher than that of conserved regions of the DNA.","Embrapa Soja, BR-86001970 Londrina, PR, Brazil; Univ Estadual Londrina, Dept Microbiol, BR-86051990 Londrina, PR, Brazil; Embrapa Cerrados, BR-73301970 Planaltina, DF, Brazil","Hungria, M (reprint author), Embrapa Soja, Cx Postal 231, BR-86001970 Londrina, PR, Brazil.",hungria@cnpso.embrapa.br,"Barcellos, Fernando/B-7948-2014; Batista, Jesiane/H-9554-2015; Mendes, Ieda/C-4513-2013","Batista, Jesiane/0000-0003-1292-9055; Mendes, Ieda/0000-0002-4011-7997; Hungria, Mariangela/0000-0002-5132-8685",,,,75,44,46,0,11,SPRINGER,NEW YORK,"233 SPRING STREET, NEW YORK, NY 10013 USA",0095-3628,,,MICROB ECOL,Microb. Ecol.,FEB,2007,53,2,,,,,270,284,,10.1007/s00248-006-9149-2,,,15,Ecology; Marine & Freshwater Biology; Microbiology,Environmental Sciences & Ecology; Marine & Freshwater Biology; Microbiology,142JM,WOS:000244645600009,17265000,,,,10/31/19
J,"Kennedy, PG; Bergemann, SE; Hortal, S; Bruns, TD",,,,"Kennedy, Peter G.; Bergemann, Sarah E.; Hortal, Sara; Bruns, Thomas D.",,,Determining the outcome of field-based competition between two Rhizopogon species using real-time PCR,MOLECULAR ECOLOGY,,,English,Article,,,,,,ectomycorrhizal fungi; interspecific interactions; spore; TaqMan,PINUS-MURICATA SEEDLINGS; DOUGLAS-FIR SEEDLINGS; ECTOMYCORRHIZAL FUNGI; PILODERMA-CROCEUM; COMMUNITY; GROWTH; COLONIZATION; NETWORKS; SURVIVAL; ECOLOGY,"Interest in the ecology of ectomycorrhizal (ECM) fungi has increased considerably, but little is known about interspecific interactions among ECM species. We examined competitive interactions between Rhizopogon occidentalis and R. salebrosus at Point Reyes National Seashore, California, USA. At three field sites, species abundances were compared in single- and two-species treatments on Pinus muricata seedlings inoculated with spores. Competition for root tips was assessed using real-time polymerase chain reaction (PCR) of internal transcribed spacer rDNA. In general, we found strong competitive exclusion of R. salebrosus by R. occidentalis, with >= 75% of the seedlings in the two-species treatment colonized exclusively by R. occidentalis after 5 and 10 months. However, on the seedlings that were co-colonized, we observed no significant difference in the abundances of R. salebrosus and R. occidentalis, suggesting that once R. salebrosus was established, it was no longer competitively inferior. There were no significant differences in survival, growth, or percentage leaf nitrogen of seedlings colonized with either Rhizopogon species, but both growth and percentage leaf nitrogen were significantly higher for ECM than non-ECM seedlings. We also observed strong positive correlations between actual ECM root tip weight and that inferred from real-time PCR for both species, indicating that this method provided an accurate assessment of root tip occupation and hence ECM competitive dynamics. In conjunction with a previous experiment, our results indicate that competition between these two Rhizopogon species occurs similarly in both field and laboratory settings and that when colonizing from spore, timing largely determines the outcome of initial competitive interactions.","Univ Calif Berkeley, Dept Plant & Microbial Biol, Berkeley, CA 94720 USA; Univ Calif Berkeley, Dept Environm Sci & Policy Management, Berkeley, CA 94720 USA; IRTA, Dept Proteccio Vegetal, Cabrils 08348, Spain","Kennedy, PG (reprint author), Univ Calif Berkeley, Dept Plant & Microbial Biol, 321 Koshland Hall, Berkeley, CA 94720 USA.",pkennedy@berkeley.edu,,,,,,29,48,49,0,24,"WILEY-BLACKWELL PUBLISHING, INC",MALDEN,"COMMERCE PLACE, 350 MAIN ST, MALDEN 02148, MA USA",0962-1083,,,MOL ECOL,Mol. Ecol.,FEB,2007,16,4,,,,,881,890,,10.1111/j.1365-294X.2006.03191.x,,,10,Biochemistry & Molecular Biology; Ecology; Evolutionary Biology,Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology,133HQ,WOS:000244004400015,17284218,,,,10/31/19
J,"Kennedy, PG; Peay, KG",,,,"Kennedy, Peter G.; Peay, Kabir G.",,,Different soil moisture conditions change the outcome of the ectomycorrhizal symbiosis between Rhizopogon species and Pinus muricata,PLANT AND SOIL,,,English,Article,,,,,,context-dependence; drought; ectomycorrhiza; fungi; mutualism; water,DOUGLAS-FIR SEEDLINGS; COMMUNITY STRUCTURE; MYCORRHIZAL FUNGI; MYCELIAL SYSTEMS; WATER TRANSPORT; DROUGHT; COLONIZATION; GROWTH; COMPETITION; NITROGEN,"The outcome of species interactions often depends on the environmental conditions under which they occur. In this study, we tested how different soil moisture conditions affected the outcome of the ectomycorrhizal symbiosis between three Rhizopogon species and Pinus muricata in a factorial growth chamber experiment. We found that when grown in 7% soil moisture conditions, ectomycorrhizal plants had similar biomass, photosynthesis, conductance, and total leaf nitrogen as non-mycorrhizal plants. However, when grown at 13% soil moisture, ectomycorrhizal plants had significantly greater shoot biomass, higher photosynthetic and conductance rates, and higher total leaf nitrogen than non-mycorrhizal plants. The differences in plant response by mycorrhizal status in the two soil moisture treatments corresponded with evidence of water limitation experienced by the fungi, which had much lower colonization at 7% compared to 13% soil moisture. Our results suggest that the outcome of the ectomycorrhizal symbiosis can be context-dependent and that fluctuating environmental conditions may strongly affect the way plants and fungi interact.","Univ Calif Berkeley, Dept Environm Sci Policy & Management, Berkeley, CA 94720 USA; Univ Calif Berkeley, Dept Plant & Microbial Biol, Berkeley, CA 94720 USA","Peay, KG (reprint author), Univ Calif Berkeley, Dept Environm Sci Policy & Management, 321 Koshland Hall, Berkeley, CA 94720 USA.",kpeay@nature.berkeley.edu,,"Peay, Kabir/0000-0002-7998-7412",,,,59,45,47,1,45,SPRINGER,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,FEB,2007,291,2-Jan,,,,,155,165,,10.1007/s11104-006-9183-3,,,11,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,151OJ,WOS:000245299700013,,,,,10/31/19
J,"Usol'tsev, VA",,,,"Usol'tsev, V. A.",,,Some methodological and conceptual uncertainties in estimating the income component of the forest carbon cycle,RUSSIAN JOURNAL OF ECOLOGY,,,English,Article,,,,,,carbon deposition; forests; primary production; phytomass; methods of assessment,NET PRIMARY PRODUCTION; FINE-ROOT; DECIDUOUS FOREST; GROUND BIOMASS; TURNOVER; NITROGEN; ECOSYSTEMS; DYNAMICS; STAND,"Consideration is given to uncertainties related to methods for assessing the above and belowground phytomass and primary production of forest stands in test plots, as well as for extrapolating the results to forested areas.","Russian Acad Sci, Bot Gardens, Ural Div, Ekaterinburg 620144, Russia","Usol'tsev, VA (reprint author), Russian Acad Sci, Bot Gardens, Ural Div, Ul Vosmogo Marta 202, Ekaterinburg 620144, Russia.",,,,,,,85,0,0,0,1,MAIK NAUKA/INTERPERIODICA/SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013-1578 USA",1067-4136,,,RUSS J ECOL+,Russ. J. Ecol.,FEB,2007,38,1,,,,,1,10,,10.1134/S1067413607010018,,,10,Ecology,Environmental Sciences & Ecology,125ET,WOS:000243425800001,,,,,10/31/19
J,"Deaker, R; Roughley, RJ; Kennedy, IR",,,,"Deaker, Rosalind; Roughley, Rodney J.; Kennedy, Ivan R.",,,Desiccation tolerance of rhizobia when protected by synthetic polymers,SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,rhizobia; polymers; desiccation; moisture sorption; colloidal stabilisation; polyvinyl alcohol,DIFFERENT RELATIVE HUMIDITIES; ROOT-NODULE BACTERIA; SURVIVAL; MELILOTI; STORAGE; STRAINS; WATER; DEATH,"Survival of rhizobia applied to the surface of legume seeds is poor due to factors such as desiccation. Poor survival of rhizobia results in poor nodulation and yield of legumes. Selecting polymeric adhesives for inoculation of legume seed with rhizobia that provide protection during desiccation may improve survival and increase the potential for maximum legume yields. Vacuum-drying cells after suspension in selected polymers proved an effective method for screening the potential of polymers to improve the desiccation tolerance of rhizobia. The effect of different polymers on survival of desiccated rhizobia could be attributed to their different chemical and physical properties. The specific protective properties of polymers have been difficult to determine due to the variation in the chemical nature of polymers often compared. In this research polyvinyl alcohol (PVA) with varying degrees of hydrolysis provided a useful range of measurable physical properties against which bacterial survival could be measured. PVA with a percent hydrolysis in the range 86.5-89% was better able to protect desiccated cells of a range of rhizobial strains than polymers with higher (98.5%) or lower (78.5-82%) degrees of hydrolysis. The percent hydrolysis affected the moisture properties of PVA and survival of rhizobia was not maximised with high moisture sorption or low water activity by the polymer but rather when moisture properties were at an intermediate level. In comparison, survival was poorest in highly hygroscopic polymers methyl cellulose (MC) and polyvinyl pyrrolidone (PVP). The survival profile of desiccated rhizobia stored at different relative humidities was altered when cells were embedded in different polymers and is probably related to moisture sorption by those polymers. The percent hydrolysis also affects the extent to which PVA is able to stabilise colloids against the precipitating action of KCl. The colloid-stabilising property and survival was highest at 86.5-89% indicating that this property may be manipulated to achieve better survival. There is an indication that highly stabilising PVA may lead to more evenly dispersed cells providing more colony forming units rather than better survival. However, survival was not strongly correlated to the colloid-stabilising properties of the other polymers and was very poor after suspension in highly stabilising MC indicating a strong interaction between factors. Synthetic polymers designed to improve survival of rhizobia exposed to desiccation stress should include properties that combine high stabilisation and optimum moisture sorption properties. Crown Copyright (c) 2006 Published by Elsevier Ltd. All rights reserved.","Univ Sydney, Fac Agr Food & Nat Resources, Sydney, NSW 2006, Australia","Deaker, R (reprint author), Univ Sydney, Fac Agr Food & Nat Resources, Ross St Bldg A03, Sydney, NSW 2006, Australia.",r.deaker@usyd.edu.au,"Deaker, Rosalind/I-4302-2012",,,,,19,16,18,0,13,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,FEB,2007,39,2,,,,,573,580,,10.1016/j.soilbio.2006.09.005,,,8,Soil Science,Agriculture,122ES,WOS:000243209100020,,,,,10/31/19
J,"Hooker, JE; Piatti, P; Cheshire, MV; Watson, CA",,,,"Hooker, J. E.; Piatti, P.; Cheshire, M. V.; Watson, C. A.",,,Polysaccharides and monosaccharides in the hyphosphere of the arbuscular mycorrhizal fungi Glomus E3 and Glomus tenue,SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,exudates; mycelium; sugars; hyphae; hyphae; AMF,HYPHAE; SOIL,Plants colonised with the arbuscular mycorrhizal fungi (AMF) Glomus E3 and Glomus tenue were grown in microcosms that permitted separation into root:hyphae and hyphae compartments. Hydrolysed polysaccharides from the hyphae and water-soluble sugars released into the hyphosphere were assayed using chromatography. Total sugars and most monosaccharides were elevated in the hyphosphere of Gloinus E3 but not in the hyphosphere of G. tenue. Differences in the levels of sugars did not depend on hyphal surface area. It is suggested the diversity in sugars produced in the hyphosphere of AMF may drive some of the spatial and temporal variation in microbial diversity and function in soils. (c) 2006 Elsevier Ltd. All rights reserved.,"Manchester Metropolitan Univ, Dept Geog & Environm Sci, Manchester M1 5GD, Lancs, England; SAC, Aberdeen AB21 9YA, Scotland; Macaulay Land Use Res Inst, Aberdeen AB15 8QH, Scotland","Hooker, JE (reprint author), Manchester Metropolitan Univ, Dept Geog & Environm Sci, Manchester M1 5GD, Lancs, England.",j.hooker@mmu.ac.uk,"Watson, Christine A/I-2135-2012; Hooker, John/A-9561-2011","Watson, Christine A/0000-0002-3758-9483; ",,,,11,18,18,1,16,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,FEB,2007,39,2,,,,,680,683,,10.1016/j.soilbio.2006.08.006,,,4,Soil Science,Agriculture,122ES,WOS:000243209100031,,,,,10/31/19
J,"Whiffen, LK; Midgley, DJ; Mcgee, PA",,,,"Whiffen, Leonie K.; Midgley, David J.; McGee, Peter A.",,,Polyphenolic compounds interfere with quantification of protein in soil extracts using the Bradford method,SOIL BIOLOGY & BIOCHEMISTRY,,,English,Article,,,,,,polyphenolics; tannic acid; humic acid; soil protein; Bradford; glomalin; arbuscular mycorrhizal fungi,ARBUSCULAR MYCORRHIZAL FUNGI; GLOMALIN; HYPHAE; AGGREGATION; COLONIZATION; FIELD; ASSAY,"The Bradford protein quantification assay is based on an absorbance shift in Coomassie brilliant blue G-250 (CBB). Samples extracted for glomalin, a protein produced by arbuscular mycorrhizal (AM) fungi, are quantified using the Bradford assay. CBB is known to react with polyphenolic substances, and co-extraction of glomalin and humic substances is known to occur. The effects of increasing concentrations polyphenolic compounds were measured. The addition of any amount of polyphenolic compounds increased the Bradford reactive fraction (BRF) of soil extract. Caution is required when interpreting BRF data, as comparison of BRF data from different studies or different field sites is problematic. The BRF may represent recalcitrant organic material in soil, though its relationship to AM fungi remains unclear. (c) 2006 Elsevier Ltd. All rights reserved.",,"Whiffen, LK (reprint author), Univ Sydney, Sch Biol Sci, Macleay Bldg A12, Sydney, NSW 2006, Australia.",lwhiffen@bio.usyd.edu.au,,,,,,26,51,53,0,35,PERGAMON-ELSEVIER SCIENCE LTD,OXFORD,"THE BOULEVARD, LANGFORD LANE, KIDLINGTON, OXFORD OX5 1GB, ENGLAND",0038-0717,,,SOIL BIOL BIOCHEM,Soil Biol. Biochem.,FEB,2007,39,2,,,,,691,694,,10.1016/j.soilbio.2006.08.012,,,4,Soil Science,Agriculture,122ES,WOS:000243209100033,,,,,10/31/19
J,"Overdieck, D; Ziche, D; Bottcher-Jungclaus, K",,,,"Overdieck, Dieter; Ziche, Daniel; Boettcher-Jungclaus, Kerstin",,,Temperature responses of growth and wood anatomy in European beech saplings grown in different carbon dioxide concentrations,TREE PHYSIOLOGY,,,English,Article,,,,,,diameter growth; Fagus sylvatica; height growth; leaf area ratio; leaf mass ratio; parenchyma; root mass vessel diameter; xylem,FAGUS-SYLVATICA L.; ELEVATED CO2 CONCENTRATION; LEAF GAS-EXCHANGE; ATMOSPHERIC CO2; MODEL-ECOSYSTEMS; PONDEROSA PINE; TREE-GROWTH; RISING CO2; CLIMATE; FOREST,"Effects of temperature on growth and wood anatomy were studied in young European beech (Fagus sylvatica L.) grown in 7-1 pots for 2.5 years in field-phytotron chambers supplied with an ambient (similar to 400 mu mol mol(-1)) or elevated (similar to 700 mu mol mol(-1)) carbon dioxide concentration ([CO2]). Temperatures in the chambers ranged in increments of 2 degrees C from -4 degrees C to +4 degrees C relative to the long-term mean monthly (day and night) air temperature in Berlin-Dahlem. Soil was not fertilized and soil water and air humidity were kept constant. Data were evaluated by regression analysis. At final harvest, stem diameter was significantly greater at increased temperature (Delta 1 degrees C: 2.4%), sterns were taller (Delta 1 degrees C: 8.5%) and stem mass tree(-1) (Delta 1 degrees C: 10.9%) and leaf area tree(-1) (Delta 1 degrees C: 6.5%) were greater. Allocation pattern was slightly influenced by temperature: leaf mass ratio and leaf area ratio decreased with increasing temperature (Delta 1 degrees C: 2.3% and 2.2% respectively), whereas stem mass/total mass increased (Delta 1 degrees C: 2.1%). Elevated [CO2] enhanced height growth by 8.8% and decreased coarse root mass/total mass by 10.3% and root/shoot ratio by 11.7%. Additional carbon was mainly invested in aboveground growth. At final harvest a synergistic interaction between elevated [CO2] and temperature yielded trees that were 3.2% taller at -4 degrees C and 12.7% taller at +4 degrees C than trees in ambient [CO2]. After 2.5 seasons, cross-sectional area of the oldest stem part was similar to 32% greater in the +4 degrees C treatment than in the -4 degrees C treatment, and in the last year similar to 67% more leaf area/unit tree ring area was produced in the highest temperature regime compared with the lowest. Elevated [CO2] decreased mean vessel area of the 120 largest vessels per mm(2) by 5.8%, causing a decrease in water conducting capacity. There was a positive interaction between temperature and elevated [CO2] for relative vessel area, which was similar to 38% higher at +4 degrees C than at -4 degrees C in elevated [CO2] compared with ambient [CO2], Overall, temperature had a greater effect on growth than [CO2], but elevated [CO2] caused quantitative changes in wood anatomy.","Tech Univ Berlin, Inst Okol Okol Geholze, D-14195 Berlin, Germany","Overdieck, D (reprint author), Tech Univ Berlin, Inst Okol Okol Geholze, Konigin Laise Str 22, D-14195 Berlin, Germany.",dieter.overdieck@tu-berlin.de,"Ziche, Daniel/I-8983-2016","Ziche, Daniel/0000-0001-9031-051X",,,,42,30,32,0,23,HERON PUBLISHING,VICTORIA,"202, 3994 SHELBOURNE ST, VICTORIA, BC V8N 3E2, CANADA",0829-318X,,,TREE PHYSIOL,Tree Physiol.,FEB,2007,27,2,,,,,261,268,,10.1093/treephys/27.2.261,,,8,Forestry,Forestry,140HU,WOS:000244496300010,17241968,Bronze,,,10/31/19
