PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
B,"Ferrandis, P; Martinez-Sanchez, JJ; Herranz, JM; Trabaud, L",,"Trabaud, L; Prodon, R",,"Ferrandis, P; Martinez-Sanchez, JJ; Herranz, JM; Trabaud, L",,,Effect of competition on the root system architecture of Pinus halepensis Mill. and Cistus monspeliensis L. saplings colonizing a recently burnt area in SE Spain,FIRE AND BIOLOGICAL PROCESSES,,,English,Proceedings Paper,3rd International Workshop on Fire Ecology,"OCT 22-26, 2001","BANYULS-SUR-MER, FRANCE",,,,FOREST; FIRE; REGENERATION; RECOVERY,"To describe root system topology of Pinus halepensis and Cistus monspeliensis saplings co-habiting under natural post-fire conditions, 55 P. halepensis and 26 C. monspeliensis saplings were extracted by the total excavation method in a burnt pine stand. Seedlings were individually labelled when emerging after fire and extracted three years later, when they achieved the sapling phase. In order to evaluate the influence of inter-specific competition from C. monspeliensis on the P. halepensis root system, a stratified sampling was carried out on the basis of variability in density and height of saplings: patches were selected according to C. monspeliensis density, and pines attending to their stem height. Topological parameters considered in the analysis were magnitude, total external pathlength, and altitude of the root system. Results clearly evidenced greater plasticity in root system topology of P. halepensis than C. monspeliensis saplings. Herringbone architecture (i.e., the most ordered pattern possible, with branching confined to the main axis) characterised small pine saplings, regardless of competition from C. monspeliensis, and changed to random branching throughout sapling development. In middle growth stages, however, the root system was affected by interspecific competition, which delayed configuration changes in root branching. In contrast, C. monspeliensis invariably adopted randomly branched architecture, regardless of intra-competition intensity. Functional and ecological implications in the post-fire secondary succession context are discussed.","Univ Castilla La Mancha, ETS Ingenieros Agron, Dpt Prod Vegetal & Tecnol Agr, Albacete 02071, Spain","Ferrandis, P (reprint author), Univ Castilla La Mancha, ETS Ingenieros Agron, Dpt Prod Vegetal & Tecnol Agr, Campus Univ S-N, Albacete 02071, Spain.",,,,,,,27,2,2,0,5,BACKHUYS PUBLISHERS,LEIDEN,"PO BOX 321, 2300 AH LEIDEN, NETHERLANDS",,,90-5782-116-8,,,,2002,,,,,,,265,276,,,,,12,Plant Sciences; Ecology; Forestry; Soil Science,Plant Sciences; Environmental Sciences & Ecology; Forestry; Agriculture,BV13K,WOS:000177912100023,,,,,10/31/19
J,"Holscher, D; Hertel, D; Leuschner, C; Hottkowitz, M",,,,"Holscher, D; Hertel, D; Leuschner, C; Hottkowitz, M",,,Tree species diversity and soil patchiness in a temperate broad-leaved forest with limited rooting space,FLORA,,,English,Article,,,,,,Fagus sylvatica; fine roots; leaf area; root competition; scree; Tilia platyphyllos,SPATIAL-DISTRIBUTION; PINE PLANTATION; FINE ROOTS; COMPETITION; GROWTH; BEECH; BIODIVERSITY; RICHNESS; BIOMASS; STAND,"In natural forest communities of Central Europe, Fagus sylvatica predominates in the tree layer under a wide range of site conditions due to a remarkable competitive ability. An exception are skeleton-rich soils such as screes where several other broad-leaved tree species co-exist with, or even replace, F. sylvatica. Little is known about the mechanisms that lead to the stable co-existence of 4-6 or more tree species on these sites. In a Tilia-Fagus-Fraxinus-Acer-Ulmus forest on a scree (stone content 57 vol. %), we analysed the above- and below-ground biomass structure. and the horizontal distribution of the tree fine root systems. Fine roots were identified on the species level by means of morphological attributes. In the highly patchy soil we assessed the evidence for below-ground habitat partitioning which might promote species co-existence. Tilia platyphyllos accounted for 46% of the stems and 40% of the total leaf area, whereas F. sylvatica reached 42% of the leaf area with a much lower stem density (24% of the stand total). T platyphyllos was the dominant species in the rhizosphere with 56% of the total fine root biomass in the topsoil (0-10 cm depth). F. sylvatica contributed only 19% to the fine root biomass despite its extensive leaf area. The other 4 species held further 18% of the leaf area and 25% of the fine root biomass. The fine root systems of the trees showed stem-centred distribution patterns with low root densities at distances > 5.5 In, and a remarkably small overlap among the co-existing species. In 22% of all soil samples we found no tree roots at all. roots of only one species were present in 62% of the samples, roots of two or more species were confined to only 16% of the collective. Compared to other Central European mono-specific F. sylvatica forests with a less restricted soil volume, the scree forest was characterised by a low average fine root density, a high proportion of root-free soil patches and very high local fine root densities. Our results indicate a spatial segregation of the fine root systems of neighbouring trees due to a high stone content which may reduce root competition in this mixed stand. we Suggest that partitioning of below-ground rooting space due to physical barriers is a mechanism that promotes tree species diversity in Central European forests on skeleton-rich and patchy soils.","Univ Gottingen, Albrecht Von Haller Inst Plant Sci, D-37073 Gottingen, Germany; Univ Kassel, FB 19, D-34132 Kassel, Germany","Holscher, D (reprint author), Univ Gottingen, Albrecht Von Haller Inst Plant Sci, Untere Karspule 2, D-37073 Gottingen, Germany.",,,,,,,35,36,40,0,30,URBAN & FISCHER VERLAG,JENA,"BRANCH OFFICE JENA, P O BOX 100537, D-07705 JENA, GERMANY",0367-2530,,,FLORA,Flora,,2002,197,2,,,,,118,125,,10.1078/0367-2530-00021,,,8,Plant Sciences; Ecology,Plant Sciences; Environmental Sciences & Ecology,535PX,WOS:000174653800004,,,,,10/31/19
J,"Kuen, V; Erschbamer, B",,,,"Kuen, V; Erschbamer, B",,,Comparative study between morphology and age of Trifolium pallescens in a glacier foreland of the Central Alps,FLORA,,,English,Article,,,,,,alpine; glacier foreland; herbchronology; population structure; reproductive threshold; r-selection,THALII VILL; REPRODUCTION; PERSISTANCE; STRATEGIES; SEEDLINGS; SCHREB,"On the glacier foreland of the Rotmoosferner (Obergurgl, Tyrol, Austria) Trifolium pallescens populations were analysed on the moraines of 1971, 1923 and 1858. The main aim was to study age structure and morphological characteristics of the populations in correlation to moraine age. The individuals were counted in randomly selected plots on each moraine. They were grouped into size classes (seedlings, small, medium and large individuals) and several morphological parameters were recorded. The age of the individuals was determined by means of herbchronology, i.e. the annual growth rings of the roots were determined. The highest number of individuals per square metre was found on the moraine of 1923. According to the size class distribution an invading population, an optimal stage and a regressive population were recognized. Significant differences in the size of the individuals were detected between the moraines, the tallest individuals and the largest rosettes being on the oldest moraine. A significant correlation was found between age and root diameter. This parameter could be used for age calibrations. Reproduction was found to be size-dependent and not age-dependent. A rosette diameter of 5 - 6 cm was observed as reproductive threshold. The oldest plants. 11 years, were detected on the moraine of 1971. On the older moraines the largest plants were younger.","Inst Bot, A-6020 Innsbruck, Austria","Kuen, V (reprint author), Inst Bot, Sternwartestr 15, A-6020 Innsbruck, Austria.",,,,,,,38,14,15,0,6,URBAN & FISCHER VERLAG,JENA,"BRANCH OFFICE JENA, P O BOX 100537, D-07705 JENA, GERMANY",0367-2530,,,FLORA,Flora,,2002,197,5,,,,,379,384,,10.1078/0367-2530-00054,,,6,Plant Sciences; Ecology,Plant Sciences; Environmental Sciences & Ecology,601CK,WOS:000178428400008,,,,,10/31/19
J,"O'Reilly, C; Harper, C; Keane, M",,,,"O'Reilly, C; Harper, C; Keane, M",,,Influence of physiological condition at the time of lifting on the cold storage tolerances and field performance of ash and sycamore,FORESTRY,,,English,Article,,,,,,,DOUGLAS-FIR SEEDLINGS; BUD DORMANCY; ROOT REGENERATION; WATER RELATIONS; NURSERY STOCK; SUGAR MAPLE; FINE ROOTS; GROWTH; DESICCATION; SURVIVAL,"The physiological condition of ash (Fraxinus excelsior L.) and sycamore (Acer pseudoplatanus L.) seedlings sampled from the same nursery in Ireland was evaluated at periodic intervals from September to May, and after cold (1degreesC) storage from the time of lifting until May, in 1997/98. Shoot water potential (WP), root electrolyte leakage (REL) and root growth potential (RGP) were assessed. In addition, the survival and height increment of seedlings established in a field trial in tandem with the physiology work was determined after one growing season. Shoot WP of freshly lifted ash seedlings, but not sycamore, decreased to low values in the winter. REL and RGP values were generally also lower in ash than in sycamore on most lift dates. Furthermore, sycamore became more highly active earlier in the year (February/March) than ash (April/May). The effect of cold storage on physiological responses was not consistent. The survival of seedlings in the field was close to 100 per cent regardless of treatment. The height increment of freshly lifted sycamore was best for stock planted from September to early March, whereas ash grew best when planted early (October-November) or late (after February) in the lifting season, although differences between most lift dates were small in ash. Under operational forestry conditions, planting during some of these periods may not be advisable due to the potential effect of handling damage. Cold-stored ash planted in May after cold storage performed well for seedlings lifted to the store from December to February, but the physiologically more active sycamore performed best when stored from February.","Natl Univ Ireland Univ Coll Dublin, Fac Agr, Dept Crop Sci Hort & Forestry, Dublin 4, Ireland; Eurofortech, Dublin 1, Ireland; Coillte Teo, Div Res & Dev, Newtownmountkennedy, Co Wicklow, Ireland","O'Reilly, C (reprint author), Natl Univ Ireland Univ Coll Dublin, Fac Agr, Dept Crop Sci Hort & Forestry, Dublin 4, Ireland.",,,,,,,46,17,19,0,0,OXFORD UNIV PRESS,OXFORD,"GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND",0015-752X,,,FORESTRY,Forestry,,2002,75,1,,,,,1,12,,10.1093/forestry/75.1.1,,,12,Forestry,Forestry,524TE,WOS:000174028300001,,Bronze,,,10/31/19
J,"Radoglou, K; Raftoyannis, Y",,,,"Radoglou, K; Raftoyannis, Y",,,"The impact of storage, desiccation and planting date on seedling quality and survival of woody plant species",FORESTRY,,,English,Article,,,,,,,ELECTROLYTE LEAKAGE; SPRUCE SEEDLINGS; COLD-STORAGE; ROOT; ESTABLISHMENT; PERFORMANCE; GROWTH; PINE,"A comparative study of nine tree species was carried out to investigate the effects of ambient storage, desiccation and planting date on seedling quality. The ability of plant morphological and physiological indicators to detect damage and predict field performance after out-planting was also tested. After lifting from the nursery bed, plants were either stored under ambient conditions or subjected to desiccation for 3 h, and seedling condition was assessed by measuring fine root electrolyte leakage, fine root moisture content, root moisture content, shoot moisture content and shoot water potential. Treated and control seedlings were planted in the experimental fields. Ambient storage affected the pre-planting vitality indicators of some species, but no consistent and significant effects were found in survival between the control and stored planting stock. Pre-planting measurements showed a significant effect of treatments on plant condition. Desiccation adversely affected the physiological parameters and survival of most plants. Seedlings planted in March showed reduced survival compared with those planted in February. Pre-planting measurements were related to spring survival means but the results were very poor in autumn when survival was very low.","Forest Res Inst, GR-57006 Thessaloniki, Greece","Radoglou, K (reprint author), Forest Res Inst, GR-57006 Thessaloniki, Greece.",,,,,,,20,16,18,0,5,OXFORD UNIV PRESS,OXFORD,"GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND",0015-752X,,,FORESTRY,Forestry,,2002,75,2,,,,,179,190,,10.1093/forestry/75.2.179,,,12,Forestry,Forestry,553TW,WOS:000175692400006,,,,,10/31/19
J,"Mason, WL",,,,"Mason, WL",,,Are irregular stands more windfirm?,FORESTRY,,,English,Article,,,,,,,STRONG WINDS; MANAGEMENT; PLANTATIONS; DAMAGE; STABILITY; FORESTS; SPRUCE; RISK,"The proposed transformation of substantial areas of even-aged plantation forests in Britain to irregular structures ('continuous cover forestry') has raised concerns about the likely wind stability of irregular stands. A review of the literature suggests that the major difference between irregular and regular stands is the lower (i.e. more stable) height : diameter ratio associated with the dominant trees in the former. This appears to be a consequence of the greater wind loading that these dominant trees have to withstand. Wind tunnel studies show no difference in wind profile within or above the two types of canopy. There have been few comparative root investigations in the two types of stand and no differences in rooting depth have been reported, although changes in root architecture could be anticipated as a result of greater wind loading. The implications of these findings upon windthrow risk in regular and irregular Sitka spruce stands has been explored using the Forest GALES wind risk model on sites of different wind exposure. The results suggest no difference in wind risk on sheltered sites. On sites of moderate exposure, an irregular stand at close to 'steady state' conditions could be more wind stable than a conventionally thinned regular stand. However, this advantage disappears with increasing exposure. The conclusion is that the promotion of irregular stands may provide structures with more stable characteristics, but these cannot be considered in isolation from the prevailing wind climate and the local site type.","No Res Stn, Roslin EH25 9SY, Midlothian, Scotland","Mason, WL (reprint author), No Res Stn, Roslin EH25 9SY, Midlothian, Scotland.",,,,,,,45,61,67,0,12,OXFORD UNIV PRESS,OXFORD,"GREAT CLARENDON ST, OXFORD OX2 6DP, ENGLAND",0015-752X,,,FORESTRY,Forestry,,2002,75,4,,,,,347,355,,10.1093/forestry/75.4.347,,,9,Forestry,Forestry,613EN,WOS:000179119300004,,Bronze,,,10/31/19
J,"Rasmuson, KE; Anderson, JE",,,,"Rasmuson, KE; Anderson, JE",,,"Salinity affects development, growth, and photosynthesis in cheatgrass",JOURNAL OF RANGE MANAGEMENT,,,English,Article,,,,,,biomass partitioning; Bromus tectorum; intraspecific variation; developmental response; root growth; photosynthetic rates; population differences; salt stress; stomatal conductance,CARBON-ISOTOPE DISCRIMINATION; PHASEOLUS-VULGARIS L; WATER-USE EFFICIENCY; BROMUS-TECTORUM L; SALT TOLERANCE; NON-HALOPHYTES; NORTH-AMERICA; GAS-EXCHANGE; NACL STRESS; LEAVES,"The effects, of salt stress on growth and development of cheat-grass (Bromus tectorum L.) were investigated in 2 greenhouse studies. The first study assessed developmental and physiological responses of this grass to 4 salinity levels. Salinity stunted growth through reduced leaf initiation and expansion, and reduced photosynthetic rates. Reduction of photosynthetic rates appeared to be primarily due to stomatal limitation. Salinity also reduced carbon isotope discrimination, indicating long-term effects on conductance and carbon gain. Root growth was severely inhibited by high salinity, resulting in a shift in the root to shoot allocation pattern. The second study investigated growth patterns of cheatgrass in relation to intraspecific variation in salt tolerance using plants grown from seeds collected at non-saline and saline sites. Salinity reduced growth of plants from both environments. However, plants from the saline site accumulated leaf and root area at nearly twice the rate as those from the non-saline site, even in the control group. Because plants were grown in a common environment, growth differences between populations were genetically based. Thus, the potential for rapid growth may enable plants from the saline site to rely on shallow, less saline moisture reserves available early in the growing season.","Idaho State Univ, Dept Biol Sci, Pocatello, ID 83209 USA; Bechtel SAIC Co, LLC, Las Vegas, NV 89144 USA","Rasmuson, KE (reprint author), Idaho State Univ, Dept Biol Sci, Pocatello, ID 83209 USA.",,,,,,,35,20,22,0,11,SOC RANGE MANAGEMENT,LAKEWOOD,"445 UNION BLVD, STE 230, LAKEWOOD, CO 80228-1259 USA",0022-409X,,,J RANGE MANAGE,J. Range Manage.,JAN,2002,55,1,,,,,80,87,,10.2307/4003267,,,8,"Agriculture, Dairy & Animal Science; Ecology",Agriculture; Environmental Sciences & Ecology,511YW,WOS:000173295200012,,,,,10/31/19
J,"Woolery, ME; Olson, KR; Dawson, JO; Bollero, G",,,,"Woolery, ME; Olson, KR; Dawson, JO; Bollero, G",,,Using soil properties to predict forest productivity in southern Illinois,JOURNAL OF SOIL AND WATER CONSERVATION,,,English,Article,,,,,,forest productivity; multiple regression; multivariate statistics; soil properties; timber site indices,,"The purpose of this study was to help explain and extrapolate expert site index value estimates for important tree species of southern Illinois soils. Statistical models were used to quantify the relationship between soil properties and expert-derived values for tree growth. Sixteen physical and chemical soil properties of 68 soils found in southern Illinois were used, along with published site index values, in a multivariate stepwise multiple regression analysis. The tree species selected for estimated site index regression were white oak (Quercus alba L.), yellow poplar (Liriodendron tulipifera L.), and northern red oak (Quercus rubra L.). These tree species were chosen based on availability of site index data, the site conditions required by the species, and ability to allow the prediction of tree growth for all soil series in the area. Stepwise regression procedures were used to select the most important soil parameters for each species productivity estimate from 16 original physical and chemical soil properties. The most important soil parameters in models to extrapolate site index predictions were total rooting depth, thickness of the A horizon, bulk density of the A and E horizon, bulk density of the subsoil, and percentage clay found in the B horizon. The parameter estimates were used to construct site index prediction equations. The soil property equations explained 61% of the variation in white oak site index estimates, 70% of northern red oak site index estimates, and 80% of the variation in site index estimates of yellow poplar. The projected productivity estimates will be useful to land managers who wish to allocate time and other resources to land based on the potential productivity of the site. Use of this method resulted in free height growth projections for many soils published in regional soil surveys, including soils that currently lack forest cover and have high seasonal water tables or are subject to flooding.","Univ Illinois, Dept Nat Resources & Environm Sci, Urbana, IL 61801 USA; Univ Illinois, Dept Crop Sci, Urbana, IL 61801 USA","Woolery, ME (reprint author), Univ Illinois, Dept Nat Resources & Environm Sci, Urbana, IL 61801 USA.",,,,,,,30,8,12,0,5,SOIL WATER CONSERVATION SOC,ANKENY,"7515 N E ANKENY RD, ANKENY, IA 50021-9764 USA",0022-4561,,,J SOIL WATER CONSERV,J. Soil Water Conserv.,JAN-FEB,2002,57,1,,,,,37,45,,,,,9,Ecology; Soil Science; Water Resources,Environmental Sciences & Ecology; Agriculture; Water Resources,537AL,WOS:000174734000024,,,,,10/31/19
J,"Olesen, B; Enriquez, S; Duarte, CM; Sand-Jensen, K",,,,"Olesen, B; Enriquez, S; Duarte, CM; Sand-Jensen, K",,,"Depth-acclimation of photosynthesis, morphology and demography of Posidonia oceanica and Cymodocea nodosa in the Spanish Mediterranean Sea",MARINE ECOLOGY PROGRESS SERIES,,,English,Article,,,,,,seagrasses; biomass partitioning; shoot demography; leaf production; photosynthetic light response,EELGRASS ZOSTERA-MARINA; FRESH-WATER MACROPHYTES; THALASSIA-TESTUDINUM; LIGHT REDUCTION; GROWTH; RESPONSES; PRODUCTIVITY; TEMPERATURE; MAINTENANCE; ABSORPTION,"Depth-related changes in population structure, biomass partitioning and photosynthesis were studied in populations of Cymodocea nodosa and Posidonia oceanica on the NE Spanish coast. The population structure of both species changed much more with depth than leaf morphology and physiology. Leaf biomass declined 5- to 7-fold along the depth gradient reducing self-shading within the canopy, whereas the leaf area per unit leaf biomass and the photosynthesis-light response varied less than 1.5-fold among depths. Moreover, C. nodosa developed a greater proportion of leaves relative to rhizomes and roots at greater depths, thereby promoting the balance between photosynthesis and respiration in the shoots. C. nodosa, being a potentially fast-growing species compared to P. oceanica, had higher maximum photosynthetic and respiration rates as well as light compensation points for photosynthesis. Photosynthetic efficiency at low light, however, was almost the same for the 2 species as suggested by the relatively small differences in mass-specific light absorption. Only C. nodosa acclimated physiologically to depth as light-use efficiency increased, and light compensation point declined significantly from shallow to deep water. P. oceanica, however, possessed low respiration rates and slightly lower light compensation points values than C. nodosa throughout the depth range. Shoot mortality and recruitment rates were unaffected by rooting depth. C. nodosa stand experienced fast shoot turnover compared to R oceanica, and shoot longevity of the former species decreased significantly with depth, suggesting higher risk of patch mortality at the depth limit. In contrast, F oceanica shoot longevity was highest at great depths. Overall, these species differences in leaf metabolism and shoot dynamics suggest that C. nodosa responds faster to changing light conditions, whereas P. oceanica is able to survive longer at low irradiance due to low growth and respiratory maintenance rates.","Univ Aarhus, Dept Plant Ecol, DK-8240 Risskov, Denmark; Univ Nacl Autonoma Mexico, Unidad Acad Puerto Morelos, Inst Ciencias Mar & Limnol, Cancun 77500, Quintana Roo, Mexico; Univ Balearic Isl, Inst Mediterrano Estudios Avanzados, SCIC, Esporles 07190, Islas Baleares, Spain; Univ Copenhagen, Freshwater Biol Lab, DK-3400 Hillerod, Denmark","Olesen, B (reprint author), Univ Aarhus, Dept Plant Ecol, Nordlandsvej 68, DK-8240 Risskov, Denmark.",birgit.olesen@biology.au.dk,"Olesen, Birgit/K-1997-2013; Duarte, Carlos M/A-7670-2013; Sand-Jensen, Kaj/F-3041-2015","Olesen, Birgit/0000-0002-8864-6716; Duarte, Carlos M/0000-0002-1213-1361; Sand-Jensen, Kaj/0000-0003-2534-4638; Enriquez, Susana/0000-0001-5776-902X",,,,48,92,94,0,34,INTER-RESEARCH,OLDENDORF LUHE,"NORDBUNTE 23, D-21385 OLDENDORF LUHE, GERMANY",0171-8630,1616-1599,,MAR ECOL PROG SER,Mar. Ecol.-Prog. Ser.,,2002,236,,,,,,89,97,,10.3354/meps236089,,,9,Ecology; Marine & Freshwater Biology; Oceanography,Environmental Sciences & Ecology; Marine & Freshwater Biology; Oceanography,576LQ,WOS:000177007100009,,Bronze,,,10/31/19
J,"Schneider, CW; McDevit, DC",,,,"Schneider, CW; McDevit, DC",,,Are earthworms a possible mechanism for airborne dispersal of the alga Vaucheria?,NORTHEASTERN NATURALIST,,,English,Article,,,,,,,MYCORRHIZAL FUNGI; DIGESTION; TRIBOPHYCEAE; CHRYSOPHYTA; CONNECTICUT; PROPAGULES; SPORES,"Propagules of four species of the algal genus Vaucheria-V. aversa, V. frigida, V. prona, and V. undulata-are shown to Survive enteric passage through the exotic earthworm, Metaphire levis. One species previously known from the northeastern Connecticut collection site, V. geminata, did not appear in the worm castings cultures, and another, V. aversa, was previously unknown there. In that earthworm castings are a mechanism for the movement of soils, we postulate that they can also be the source of dispersal of Vaucheria propagules which, when wafted into the atmosphere as dust from castings, could disperse to nearby or distant locations.","Trinity Coll, Dept Biol, Hartford, CT 06106 USA; Trinity Coll, Ashford, CT USA","Schneider, CW (reprint author), Trinity Coll, Dept Biol, Hartford, CT 06106 USA.",,,,,,,42,6,7,0,0,HUMBOLDT FIELD RESEARCH INST,STEUBEN,"PO BOX 9, STEUBEN, ME 04680-0009 USA",1092-6194,,,NORTHEAST NAT,Northeast. Nat,,2002,9,2,,,,,225,234,,10.2307/3858399,,,10,Biodiversity Conservation; Ecology,Biodiversity & Conservation; Environmental Sciences & Ecology,569NT,WOS:000176609000008,,,,,10/31/19
J,"Nicotra, AB; Babicka, N; Westoby, M",,,,"Nicotra, AB; Babicka, N; Westoby, M",,,Seedling root anatomy and morphology: an examination of ecological differentiation with rainfall using phylogenetically independent contrasts,OECOLOGIA,,,English,Article,,,,,,root architecture; specific root length; xylem; root elongation; root development,RELATIVE GROWTH-RATE; HYDRAULIC ARCHITECTURE; LEAF ATTRIBUTES; SYSTEM TOPOLOGY; WIDE-RANGE; FOREST; VULNERABILITY; ENVIRONMENT; EFFICIENCY; PATTERNS,"We examined patterns of seedling root architecture, morphology and anatomy in Australian perennial plants chosen as phylogenetically independent contrasts (PICs) for rainfall in the areas they inhabit. Our objective was to assess whether there are consistent evolutionary patterns in structure of seedling root systems in species from different rainfall environments when examined across multiple evolutionary lineages. Seedlings were grown to a standardised developmental stage under controlled conditions. We found that seedling root systems of species restricted to low rainfall environments are characterised by greater proportional allocation to main root axis and have proportionally smaller main root axis diameter and areas of stele and xylem. Species of low rainfall environments also had higher specific root length (SRL) of the main axis, but lower SRL when the entire root system was considered. Seedling root system elongation rates were higher in species of high rainfall relative to those of low rainfall environments, paralleling expected differences in relative growth rate. The higher root system elongation rates in species of high rainfall environments were associated with greater numbers of growing tips in the root system, but not with differences in elongation rates of individual tips, relative to species of low rainfall environments.","Australian Natl Univ, Sch Bot & Zool, Canberra, ACT 0200, Australia; Macquarie Univ, Sch Life Sci, Sydney, NSW 2109, Australia","Nicotra, AB (reprint author), Australian Natl Univ, Sch Bot & Zool, GPO Box 4, Canberra, ACT 0200, Australia.",adrienne.nicotra@anu.edu.au,"Nicotra, Adrienne B/C-1361-2009","Nicotra, Adrienne B/0000-0001-6578-369X; Westoby, Mark/0000-0001-7690-4530",,,,39,84,88,0,23,SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013 USA",0029-8549,1432-1939,,OECOLOGIA,Oecologia,JAN,2002,130,1,,,,,136,145,,10.1007/s004420100788,,,10,Ecology,Environmental Sciences & Ecology,507MP,WOS:000173032500015,28547018,,,,10/31/19
J,"Cheng, Y; Watkin, ELJ; O'Hara, GW; Howieson, JG",,,,"Cheng, Y; Watkin, ELJ; O'Hara, GW; Howieson, JG",,,Medicago sativa and Medicago murex differ in the nodulation response to soil acidity,PLANT AND SOIL,,,English,Article,,,,,,lucerne; Medicago murex; N-fixation; nodule initials; rhizobia; soil pH,RHIZOBIUM-MELILOTI; ALFALFA ROOTS; RED-CLOVER; SYMBIOSIS; CALCIUM; PH; TOLERANCE; FIXATION; LEGUMES; CULTURE,"Nodulation of Medicago sativa by Sinorhizobium meliloti is challenged by acidity, but the ability of M. murex to nodulate in acid soils provided the opportunity to compare the symbiotic development between the two species in an acid sandy soil. Soil acidity had different effects on the nodulation of Medicago spp. In soil of pH 4.3, M. murex produced fewer nodules than plants grown in soil of pH 7.0, but these nodules developed at a similar rate to those on plants grown in soil of neutral pH. The uppermost nodule on M. murex formed lower down the tap-root of plants grown in soil of pH 4.3. In identical soils, M. sativa produced fewer nodules when grown in the acidic soil and nodules appeared later compared to those on plants grown in soil of pH 7.0. However, the location of the uppermost nodule was the same in plants grown in soils of pH 4.3 and 7.0. It is suggested that M. murex formed the first nodules near the actively growing root tip, while M. sativa formed nodules later at the more mature region of the root, above the root tip.","Murdoch Univ, Ctr Rhizobium Studies, Murdoch, WA 6150, Australia; Western Australia Dept Agr, S Perth, WA 6151, Australia","Cheng, Y (reprint author), Murdoch Univ, Ctr Rhizobium Studies, South St, Murdoch, WA 6150, Australia.",,,"Watkin, Elizabeth/0000-0002-4881-7234",,,,32,17,18,1,8,KLUWER ACADEMIC PUBL,DORDRECHT,"VAN GODEWIJCKSTRAAT 30, 3311 GZ DORDRECHT, NETHERLANDS",0032-079X,,,PLANT SOIL,Plant Soil,JAN,2002,238,1,,,,,31,39,,10.1023/A:1014273327527,,,9,Agronomy; Plant Sciences; Soil Science,Agriculture; Plant Sciences,524FQ,WOS:000174002500004,,,,,10/31/19
J,"Purdy, BG; Macdonald, SE; Dale, MRT",,,,"Purdy, BG; Macdonald, SE; Dale, MRT",,,The regeneration niche of white spruce following fire in the mixedwood boreal forest,SILVA FENNICA,,,English,Article; Proceedings Paper,Conference on Disturbance Dynamics in Boreal Forests- Restoration and Management of Biodiversity,"AUG 21-25, 2000","KUHMO, FINLAND",,,white spruce; natural disturbance; regeneration; boreal forest; mycorrhizae,BRITISH-COLUMBIA; PICEA-GLAUCA; NATURAL FIRE; ECTOMYCORRHIZAL FUNGI; SEEDLING RECRUITMENT; SPECIES-RICHNESS; DIFFERENT SIZES; ASPEN STANDS; SUCCESSION; DYNAMICS,"Early establishment of white spruce (Picea glauca) in mixedwood boreal forest stands following fire was examined at several times-since-fire (1-, 2-, 4-, 6-, 14-years). Abiotic and biotic conditions in the stands were assessed at two scales, tree plot (5 in x 5 in) and microsite (1 m x 1 m), along with presence, density and height of white spruce seedlings. Germination and survival of seed sown 1- and 4-years post fire were quantified. Survival and growth of nursery-grown seedlings, and mycorrhizal colonization, survival and growth of sterile seedlings, planted 1-year post-fire were assessed. At the tree plot scale, presence of white spruce seedlings 1-year post-fire could be reliably predicted by organic layer depth and distance to and strength of seed source. In contrast, none of the biotic or abiotic factors measured was strongly correlated with occurrence or density of white spruce seedlings 6- and 14- years post-fire. At the microsite scale, seedling recruitment immediately post-fire was limited to a distinct subset of available microsites (greater % cover of downed wood and moss, lower % cover of litter and herbaceous vegetation). Likewise, seedling occurrence in older bums was associated with distinct microsite conditions; although this was more likely an effect of white spruce presence, rather than the cause. Less than 3% of seed sown 1 yr post-fire survived to become 1 yr old germinants, survival was 41% over the next three years. Availability of suitable regeneration microsites declines rapidly with time-since-fire; less than 0.3% of seed sown 4 yrs post-fire survived one year. High rates of mycorrhizal colonization were found on white spruce seedlings planted 1-year post-fire, including early and late stage fungal species. Micrositc characteristics were only weakly correlated with mycorrhizal fungal communities. We propose that immediate post-fire recruitment of white spruce is a key process in mixedwood boreal succession.","Univ Alberta, Dept Renewable Resources, Edmonton, AB T6G 2E3, Canada; Univ Alberta, Dept Biol Sci, Edmonton, AB T6G 2E9, Canada","Purdy, BG (reprint author), Univ Alberta, Dept Renewable Resources, Edmonton, AB T6G 2E3, Canada.",ellen.macdonald@ualberta.ca,,,,,,61,51,53,0,20,FINNISH SOC FOREST SCIENCE-NATURAL RESOURCES INST FINLAND,VANTAA,"PO BOX 18, FI-01301 VANTAA, FINLAND",0037-5330,2242-4075,,SILVA FENN,Silva. Fenn.,,2002,36,1,,,,,289,306,,10.14214/sf.564,,,18,Forestry,Forestry,551NA,WOS:000175566700018,,DOAJ Gold,,,10/31/19
