PT,AU,BA,BE,GP,AF,BF,CA,TI,SO,SE,BS,LA,DT,CT,CY,CL,SP,HO,DE,ID,AB,C1,RP,EM,RI,OI,FU,FX,CR,NR,TC,Z9,U1,U2,PU,PI,PA,SN,EI,BN,J9,JI,PD,PY,VL,IS,PN,SU,SI,MA,BP,EP,AR,DI,D2,EA,PG,WC,SC,GA,UT,PM,OA,HC,HP,DA
J,"Nijjer, S; Rogers, WE; Siemann, E",,,,"Nijjer, S; Rogers, WE; Siemann, E",,,The effect of mycorrhizal inoculum on the growth of five native tree species and the invasive Chinese Tallow tree (Sapium sebiferum),TEXAS JOURNAL OF SCIENCE,,,English,Article; Proceedings Paper,3rd Big Thicket Science Conference on Biodiversity and Ecology of the West Gulf Coastal Plain Landscape,"OCT 09-11, 2003","Beaumont, TX",,,,PINUS-TAEDA; PISOLITHUS-TINCTORIUS; NITROGEN ACQUISITION; ROOT ARCHITECTURE; COASTAL PRAIRIE; PLANT INVASIONS; ELEVATED CO2; SOIL; SEEDLINGS; FUNGAL,"Mycorrhizal fungi may play an important role in plant invasions, but few studies have tested this possibility. Chinese Tallow (Sapium sebiferum) is an invasive tree in the southeastern United States. An experiment was conducted to examine the effects of mycorrhizal inoculation, fungicide application, and fertilization on the growth of Sapium and five native: tree species (Liquidambar styraciflua, Nyssa sylvatica, Pinus taeda, Quercus alba, and Q. nigra) that co-occur in forests in the Big Thicket National Preserve in east Texas. Seedlings were grown in a greenhouse for twenty weeks under full factorial combinations of mycorrhizal inoculum, fungicide, and fertilizer. Mycorrhizal inoculation increased Sapium growth but caused zero to negative growth changes of the five native species. This suggests that Sapium may gain unusual benefits from mycorrhizal associations. Liquidambar styraciflua benefitted from mycorrhizal inoculation only in fertilized conditions which indicates that the potential advantage Sapium might gain from mycorrhizal associations may vary with native species and soil fertility.","Rice Univ, Dept Ecol & Evolutionary Biol, Houston, TX 77005 USA","Nijjer, S (reprint author), Rice Univ, Dept Ecol & Evolutionary Biol, Houston, TX 77005 USA.",somereet@rice.edu,,,,,,50,11,14,3,18,TEXAS ACAD SCI,KERRVILLE,"CMB 6252, SCHREINER UNIV, KERRVILLE, TX 78028-5697 USA",0040-4403,,,TEX J SCI,Tex. J. Sci.,NOV,2004,56,4,,,,,357,368,,,,,12,Ecology; Zoology,Environmental Sciences & Ecology; Zoology,931WM,WOS:000229516200007,,,,,10/31/19
J,"Yamashita, T; Kasuya, N; Nishimura, S; Takeda, H",,,,"Yamashita, T; Kasuya, N; Nishimura, S; Takeda, H",,,"Comparison of two coniferous plantations in central Japan with respect to forest productivity, growth phenology and soil nitrogen dynamics",FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,forest productivity; growth phenology; Japan; nitrogen dynamics; plantation forestry; soil fertility,FERTILIZATION; STANDS; PINE,"Japanese cypress (Chamaecyparis obtusa Endl.) and Japanese cedar (Cryptomeria japonica D. Don) are common species for plantation forestry in Japan. Cypress is conventionally planted on sites of low fertility whereas for cedar high fertility sites are used. Objectives of this study were to compare the productivities of cypress and cedar plantations grown on adjacent sites where common properties of soils, such as pH values and C and N contents, were similar, and to relate the N cycling at their site with productivities. The stem diameter of trees, aboveground litter production and fine root biomass were measured as indices of forest productivity. Parameters of N cycling included pools of total N and mineral N (ammonium + nitrate), annual N leaching, and potentially mineralizable N. The radial stem increment of the two tree species was similar. However, cedar site had higher total basal area and annual basal increment than cypress site reflecting higher tree density on the cedar site. Aboveground litter, fine root biomass. soil organic matter, and N turnover were higher on the cedar site than on the cypress site. However, litter production and fine root biomass per unit basal area was greater at the cypress site. Phenological pattern of stem growth and periodical litter production were similar for both species during the study period (1992-2000), but showed distinct annual variations caused by the fluctuation in the ambient temperature and precipitation. Mineral N content and the N mineralization potential were greater on the cedar site, indicating greater N availability and higher total tree productivity at the cedar site than those at the cypress site. When provided with more space in the canopy to expand more needles and in the soil to develop more fine roots to exploit sufficient resources, the individual cypress trees have the potential to grow faster. On fertile site and at lower tree density, thicker logs of cypress might be yielded. (C) 2004 Elsevier B.V. All rights reserved.","Shimane Univ, Fac Life & Environm Sci, Educ & Res Ctr Biol Resources, Matsue, Shimane 6908504, Japan; Kyoto Prefectural Univ, Lab Forest Ecol, Kyoto 6068522, Japan; Forest Res Inst Malaysia, Forest Environm Div, Kepong 52109, KL, Malaysia; Kyoto Univ, Lab Forest Ecol, Kyoto 6068502, Japan","Yamashita, T (reprint author), Shimane Univ, Fac Life & Environm Sci, Educ & Res Ctr Biol Resources, 1080 Nishi Kawatsu, Matsue, Shimane 6908504, Japan.",tamonyam@life.shimane-u.ac.jp,,,,,,25,19,23,0,20,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,1872-7042,,FOREST ECOL MANAG,For. Ecol. Manage.,25-Oct,2004,200,3-Jan,,,,,215,226,,10.1016/j.foreco.2004.06.022,,,12,Forestry,Forestry,865DJ,WOS:000224682400017,,,,,10/31/19
J,"Samuelson, LJ; Johnsen, K; Stokes, T; Lu, WL",,,,"Samuelson, LJ; Johnsen, K; Stokes, T; Lu, WL",,,Intensive management modifies soil CO2 efflux in 6-year-old Pinus taeda L. stands,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,loblotly pine; fertilization; carbon sequestration; soil respiration,LOBLOLLY-PINE; NITROGEN-FERTILIZATION; CARBON SEQUESTRATION; MICROBIAL BIOMASS; VIRGINIA PIEDMONT; ROOT RESPIRATION; FOREST; PLANTATION; GROWTH; TEMPERATURE,"Intensive forestry may reduce net CO, emission into atmosphere by storing carbon in living biomass, dead organic matter and soil, and durable wood products. Because quantification of belowground carbon dynamics is important for reliable estimation of the carbon sequestered by intensively managed plantations, we examined Soil CO2 efflux (S-CO2) in a 6-year-old loblolly pine (Pinus taeda L.) plantation in response to weed control (W), weed control plus irrigation (WI), weed control plus irrigation and fertigation (addition of fertilizer to the irrigation water) (WIF), and weed control plus irrigation, fertigation and pest control (WIFP) since plantation establishment. Average S-CO2 ranged from 1.27 to 5.59 mumol m(-2)s(-1), and linear models indicated that soil temperature explained up to 56% of the variation in S-CO2. Plot position explained an additional 2-11% of the variation in S-CO2 Soil moisture was only weakly correlated with S-CO2 in the W treatment, and S-CO2 was not significantly correlated to fine root-mass. Predicted carbon loss from forest floor respiration ranged between 778 and 966 g C m(-2) year(-1) and was 20% lower in the WIF treatment relative to the W treatment. Annual soil carbon loss through soil respiration declined linearly with increasing carbon content in total root biomass (tap + coarse + fine) at age 6. (C) 2004, Elsevier B.V. All rights reserved.","Auburn Univ, Sch Forestry & Wildlife Sci, Auburn, AL 36849 USA; US Forest Serv, So Res Stn, USDA, Res Triangle Pk, NC 27606 USA","Samuelson, LJ (reprint author), Auburn Univ, Sch Forestry & Wildlife Sci, 108 M White Smith Hall, Auburn, AL 36849 USA.",samuelj@auburn.edu,,,,,,43,25,30,0,19,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,25-Oct,2004,200,3-Jan,,,,,335,345,,10.1016/j.foreco.2004.07.002,,,11,Forestry,Forestry,865DJ,WOS:000224682400024,,,,,10/31/19
J,"Moreno-Chacon, M; Lusk, CH",,,,"Moreno-Chacon, M; Lusk, CH",,,Vertical distribution of fine root biomass of emergent Nothofagus dombeyi and its canopy associates in a Chilean temperate rainforest,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,competition; fine roots; resource partitioning; forest stratification; Valdivian rainforest,ECOSYSTEMS; PRODUCTIVITY; BIODIVERSITY; NITROGEN; STANDS; PLANTS,"In south-central Chile, basal area and wood volume development of Nothofagus spp. in some forests has been shown to be independent of that of associated tree species. Although this has been attributed to the emergent habit of Nothofagus, here we explore the possible role of belowground resource partitioning. We measured fine root biomass and vertical distribution of emergent Nothofagus dombeyi and its canopy associates in an old-growth rain forest, to test for evidence of vertical partitioning of belowground resources. Fine roots were sampled to a depth of 80 cm in three plots. Total fine root biomass averaged 4685 gm(-1) ,N. dombeyi contributing about 22% of this figure. Roots were concentrated mainly in the upper horizons, with 69% of the total occurring at <30 cm. However, fine root biomass of N. dombeyi declined significantly more steeply with depth than that of its associates did, the average contribution of N. dombeyi to total fine root biomass decreasing from 29% in the uppermost 10 cm, to little more than 1% at 70-80 cm. The observed differences in rooting depth could be linked to differences in mycorrhizal syndromes: ectomycorrhizal Nothofagus might be expected to be more shallow-rooted than the VAM and nonmycorrhizal canopy species, because of the reportedly greater ability of ectomycorrhizal species to assimilate organic nitrogen from the litter layer. A degree of belowground resource use complementarity may therefore minimize competition between N. dombeyi and its associates. and could thus contribute to the additive basal area and productivity observed in these forests. (C) 2004 Elsevier B.V. All rights reserved.","Univ Concepcion, Dept Bot, Concepcion, Chile","Moreno-Chacon, M (reprint author), Univ Concepcion, Dept Bot, Casilla 160-C, Concepcion, Chile.",mamorenc@yahoo.es,,,,,,29,10,13,0,11,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,1872-7042,,FOREST ECOL MANAG,For. Ecol. Manage.,11-Oct,2004,199,3-Feb,,,,,177,181,,10.1016/j.foreco.2004.03.046,,,5,Forestry,Forestry,858MY,WOS:000224197100001,,,,,10/31/19
J,"Zeleznik, JD; Dickmann, DI",,,,"Zeleznik, JD; Dickmann, DI",,,Effects of high temperatures on fine roots of mature red pine (Pinus resinosa) trees,FOREST ECOLOGY AND MANAGEMENT,,,English,Article,,,,,,thermal death point; heat tolerance; fine root; Pinus resinosa,BLACK SPRUCE SEEDLINGS; PONDEROSA PINE; PRESCRIBED-FIRE; JACK PINE; HEAT TOLERANCE; DOUGLAS-FIR; FORESTS; GROWTH; MORTALITY; PLANTATIONS,"The goals of this project were to measure and describe the fine-root dynamics of red pine (Pinus resinosa Ait.) following a low-intensity prescribed fire and to determine the thermal death point of fine roots of mature trees in the field by using a new technique. During the single low-intensity backing fire temperatures in the lethal range ( > 60degreesC) were reached only at the surface of the mineral soil. Largely as a result the fire had no significant effect on the fine root system to a depth of 25 cm, as determined by a combination of video imaging in minirhizotrons and soil coring. To understand better the susceptibility of roots to injury by fire, individual fine roots of red pine trees were exposed to high-temperature (45-62.5degreesC) water for 0.5, 1, 2 or 4 min. Root death was assessed 1, 2 and 3 weeks following exposure to high temperatures. Heat-induced mortality of fine roots was apparent within 1 week of exposure to temperatures of approximately 52.5degreesC and higher, the amount of mortality directly relating to exposure time. The effect of exposure time was minimal below this temperature after 1 week. Two weeks after exposure there was a general decrease in root survival with increased time of exposure, even at the lowest treatment temperature. Because non-treated roots also began dying 3 weeks after the study began, effects of heat exposure must be evaluated before other causes of root mortality become significant. The technique helped define the time-temperature relationship of heat-induced mortality of red pine roots in an ecological context. Low intensity fires with a short residence time - e.g., our experimental fire-do not produce the necessary combination of high temperature and time of exposure to induce significant root injury in red pine. (C) 2004 Elsevier B.V. All rights reserved.","N Dakota State Univ, Dept Plant Sci, Fargo, ND 58105 USA; Michigan State Univ, Dept Forestry, E Lansing, MI 48824 USA","Zeleznik, JD (reprint author), N Dakota State Univ, Dept Plant Sci, Loftsgrad Hall, Fargo, ND 58105 USA.",joseph.zeleznik@ndsu.nodak.edu; dickman1@msu.edu,,,,,,58,14,15,1,14,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0378-1127,,,FOREST ECOL MANAG,For. Ecol. Manage.,11-Oct,2004,199,3-Feb,,,,,395,409,,10.1016/j.foreco.2004.05.050,,,15,Forestry,Forestry,858MY,WOS:000224197100016,,,,,10/31/19
J,"Geudens, G; Staelens, J; Kint, V; Goris, R; Lust, N",,,,"Geudens, G; Staelens, J; Kint, V; Goris, R; Lust, N",,,Allometric biomass equations for Scots pine (Pinus sylvestris L.) seedlings during the first years of establishment in dense natural regeneration,ANNALS OF FOREST SCIENCE,,,English,Article,,,,,,allometry; aboveground biomass; coarse root biomass; seedling; Pinus sylvestris L.,BELOW-GROUND BIOMASS; ABOVEGROUND BIOMASS; SOUTHERN SWEDEN; STAND BIOMASS; TREE; DENSITIES; FORESTS; BIRCH,"A dense natural regeneration of Scots pine ( Pinus sylvestris L.) exhibits a considerable biomass build-up in the first four years, with amounts of 7.03 Mg ha(-1) for aboveground biomass, and 0.88 Mg ha(-1) for coarse root biomass (> 1 mm). Power equations were developed, which relate collar diameter ( ranging from 0.3 to 2.7 cm) and height to total aboveground and coarse root biomass of two, three and four-year-old seedlings in a regeneration of 16 seedlings m(-2) at one site in Belgium. During the first years of establishment, seedling allometry changes with age, whilst the density remains constant. Biomass equations developed for one of the three ages can produce biased predictions for the other ages. Even when an equation is based on data for all ages and information on height is included, age still has to be considered as a potential predictor variable. For pooled ages, linear regression after logarithmic transformation of the power equation, selected other predictors than weighted non-linear regression. The former approach indicated significant interactions between predictors, while the latter does not reveal interactions.","State Univ Ghent, Lab Forestry, B-9090 Melle Gontrode, Belgium","Geudens, G (reprint author), State Univ Ghent, Lab Forestry, Geraardsbergsesteenweg 267, B-9090 Melle Gontrode, Belgium.",Guy.Geudens@UGent.be,"Kint, Vincent/A-4587-2009",,,,,37,8,10,0,11,E D P SCIENCES,LES ULIS CEDEX A,"17, AVE DU HOGGAR, PA COURTABOEUF, BP 112, F-91944 LES ULIS CEDEX A, FRANCE",1286-4560,,,ANN FOREST SCI,Ann. For. Sci.,OCT-NOV,2004,61,7,,,,,653,659,,10.1051/forest:2004067,,,7,Forestry,Forestry,878IO,WOS:000225640400005,,Bronze,,,10/31/19
J,"Chen, WL; Huang, QY; Xiong, XJ",,,,"Chen, WL; Huang, QY; Xiong, XJ",,,"Distribution and biodiversity of soybean rhizobia in the soils of Shennongjia forest reserve, China",BIOLOGY AND FERTILITY OF SOILS,,,English,Article,,,,,,biodiversity; Sinorhizobium fredii; 16S-23S rDNA internally transcribed spacer region polymerase chain reaction-restriction fragment length polymorphism; random amplification DNA analysis; Shennongjia,GENETIC DIVERSITY; IDENTIFICATION; POLYMORPHISMS; BACTERIA; FREDII; NOV,"Soil samples were collected at an altitude of 500, 1,060, 1,500, 1,950, 2,400 and 3,100 m, respectively, from Shennongjia, a forest reserve in Hubei province (central China). Their corresponding pHs were 5.50, 4.91, 5.64, 5.28, 5.49 and 4.60. By using a plant trap method, a total of 25 soybean rhizobia were isolated from the soil above an altitude of 1,500 m and all identified to be Sinorhizobium fredii. Their genetic biodiversity was characterized by 16S-23S rDNA internally transcribed spacer (ITS) region polymerase chain reaction-restriction fragment length polymorphism (PCR-RFLP) and random amplification DNA (RAPD) analysis. All the tested strains produced a 2.1 kb 16S-23S rDNA ITS fragment. After digestion with three restriction endonucleases (HaeIII, MspI and CfoI), respectively, great variations in 16S-23S rDNA ITS PCR-RFLP patterns were observed. The tested strains could be differentiated into 11 ITS genotypes. The genotypes of rhizobia were not related to geographical location. Twelve primers were applied to RAPD analysis and a dendrogram was obtained, showing that all the strains (including reference strain S. fredii USDA205) were divided into two diverging groups. Moreover, each group could be further divided into two subgroups. Both RAPD and 16S-23S rDNA ITS PCR-RFLP analysis indicated that a high degree of genetic diversity existed among S. fredii strains isolated from Shennongjia virgin soils. Since Shennongjia is an unexploited forest region in central China and the gene centre of soybean is located in China, the symbiotic genes harboured by these strains may be of great importance and the rich diversity of these strains might contribute to the adaptation of soybean to an alpine environment.","Huanzhong Agr Univ, State Key Lab Agr Microbiol, Wuhan 430070, Peoples R China; Huazhong Agr Univ, Fac Resources & Environm, Wuhan 430070, Peoples R China; Acad Hubei Forestry Sci, Wuhan 430070, Peoples R China","Chen, WL (reprint author), Huanzhong Agr Univ, State Key Lab Agr Microbiol, Wuhan 430070, Peoples R China.",wlchen@mail.hzau.edu.cn,"Huang, Qiaoyun/A-8418-2012; Chen, Wenli/D-5625-2014",,,,,14,6,6,0,8,SPRINGER,NEW YORK,"233 SPRING ST, NEW YORK, NY 10013 USA",0178-2762,1432-0789,,BIOL FERT SOILS,Biol. Fertil. Soils,OCT,2004,40,5,,,,,306,312,,10.1007/s00374-004-0780-0,,,7,Soil Science,Agriculture,864DD,WOS:000224612600003,,,,,10/31/19
J,"Lee, EH; Tingey, DT; Beedlow, PA; Johnson, MG; McKane, RB",,,,"Lee, EH; Tingey, DT; Beedlow, PA; Johnson, MG; McKane, RB",,,A spatial analysis of fine-root biomass from stand data in the Pacific Northwest,CANADIAN JOURNAL OF FOREST RESEARCH-REVUE CANADIENNE DE RECHERCHE FORESTIERE,,,English,Article,,,,,,,DOUGLAS-FIR; FORESTS; PATTERNS; TREES,"High spatial variability of fine roots in natural forest stands makes accurate estimates of stand-level fine-root biomass difficult and expensive to obtain by standard coring methods. This study uses aboveground tree metrics and spatial relationships to improve core-based estimates of stand-level fine-root biomass. Using the multiple-tree Ribbens model for pure stands, the approach assumes that the total fine-root biomass at a given point is the additive contribution of the nearest dominant trees and that fine-root biomass for a single tree depends on the distance to the trunk and its size. A Monte Carlo random sampling technique, or sampling on a regular grid, is used to estimate the average fine-root biomass across the stand. We illustrate the applicability of this approach by using it on root-core data from a Douglas-fir (Pseudotsuga menziesii (Mirb.) Franco) stand and a western juniper (Juniperus occidentalis Hook.) stand in the Pacific Northwest. We conclude that stand-level fine-root biomass is adequately estimated using the Ribbens model. Unlike the model-based estimate for stand-level fine-root biomass, the accuracy and precision of the arithmetic mean of the coring samples depends on the spatial heterogeneity of root distributions and the representativeness of the root coring samples.","US EPA, Corvallis, OR 97333 USA","Lee, EH (reprint author), US EPA, 200 SW 35th St, Corvallis, OR 97333 USA.",Lee.EHenry@epa.gov,,,,,,22,4,5,0,0,NATL RESEARCH COUNCIL CANADA,OTTAWA,"RESEARCH JOURNALS, MONTREAL RD, OTTAWA, ONTARIO K1A 0R6, CANADA",0045-5067,,,CAN J FOREST RES,Can. J. For. Res.-Rev. Can. Rech. For.,OCT,2004,34,10,,,,,2169,2180,,10.1139/X04-098,,,12,Forestry,Forestry,870LF,WOS:000225057900017,,,,,10/31/19
J,"Neuhauser, C; Fargione, JE",,,,"Neuhauser, C; Fargione, JE",,,A mutualisim-parasitism continuum model and its application to plant-mycorrhizae interactions,ECOLOGICAL MODELLING,,,English,Article,,,,,,Lotka-Volterra; mutualism; parasitism; mycorrhizae,NITROGEN; DYNAMICS; COOPERATION; COEXISTENCE; STABILITY; RHIZOBIA; COMMUNITIES; COMPETITION; EVOLUTION; SANCTIONS,"We consider interactions between a symbiont and its host in the framework of the familiar Lotka-Volterra predator-prey model, modified to allow the symbiont to benefit the host. The model includes both benefits and costs to the interaction and spans the mutualism-parasitism continuum. We use this model to explore the shift from mutualism to parasitism in plant-mycorrhizae interactions across gradients of soil fertility. We demonstrate two mechanisms by which increased soil fertility may cause interactions to change from mutualistic to parasitic: as relative benefits to the plant decrease with increasing soil fertility, the interaction between the fungus and its host turns parasitic; with two fungal species-one a mutualist and the other a cheater-increasing soil fertility can favor the cheater if mutualists have faster growth rates than cheaters. (C) 2004 Elsevier B.V. All rights reserved.","Univ Minnesota, Dept Ecol Evolut & Behav, St Paul, MN 55108 USA","Neuhauser, C (reprint author), Univ Minnesota, Dept Ecol Evolut & Behav, 1987 Upper Buford Circle, St Paul, MN 55108 USA.",cneuhaus@cb.umn.edu,,,,,,45,102,106,5,86,ELSEVIER SCIENCE BV,AMSTERDAM,"PO BOX 211, 1000 AE AMSTERDAM, NETHERLANDS",0304-3800,1872-7026,,ECOL MODEL,Ecol. Model.,1-Oct,2004,177,4-Mar,,,,,337,352,,10.1016/j.ecolmodel.2004.02.010,,,16,Ecology,Environmental Sciences & Ecology,839OI,WOS:000222794000007,,,,,10/31/19
J,"Haskins, KE; Gehring, CA",,,,"Haskins, KE; Gehring, CA",,,Interactions with juniper alter pinyon pine ectomycorrhizal fungal communities,ECOLOGY,,,English,Article,,,,,,Arizona (USA) pinyon-juniper woodland; belowground tree interactions and fungal; communities; ectomycorrhiza; interspecific competition; Juniperus monosperma; Pinus edulis; RFLP (restriction fragment-length polymorphism); trenching experiment,PSEUDOTSUGA-MENZIESII; SOIL-MOISTURE; SEEDLINGS; COMPETITION; GROWTH; MYCORRHIZAE; EDULIS; EXTREMES; FORESTS; DROUGHT,"Belowground interactions can affect plants either directly or indirectly via their associated mycorrhizal fungi. However, few studies have experimentally examined the consequences of interspecific root interactions for these important mutualists in the field. We used a trenching experiment to examine how belowground interactions between pinyon pine and one-seed juniper affected the ectomycorrhizal (EM) fungal communities of pinyon pine. Three major findings emerged: (1) pinyons responded to the reduction of juniper roots with a near doubling of fine root biomass in just two years, (2) this increase in pinyon roots translated into a potential two-fold increase in EM abundance, and (3) the EM fungal communities of trenched trees differed significantly from controls largely due to a decrease in ascomycete fungi. Because species of EM fungi vary in the benefits they provide, changes in EM communities could have long-term consequences for host-plant establishment, growth, and survival. Belowground interactions with juniper may contribute to the high mortality of pinyons and the reduced diversity of EM fungi associated with recent droughts.","No Arizona Univ, Dept Biol Sci, Flagstaff, AZ 86011 USA; No Arizona Univ, Merriam Powell Ctr Environm Res, Flagstaff, AZ 86011 USA","Haskins, KE (reprint author), No Arizona Univ, Dept Biol Sci, Flagstaff, AZ 86011 USA.",Kristin.Haskins@nau.edu,,,,,,33,30,30,2,32,ECOLOGICAL SOC AMER,WASHINGTON,"1707 H ST NW, STE 400, WASHINGTON, DC 20006-3915 USA",Dec-58,,,ECOLOGY,Ecology,OCT,2004,85,10,,,,,2687,2692,,10.1890/04-0306,,,6,Ecology,Environmental Sciences & Ecology,867LS,WOS:000224844700007,,,,,10/31/19
J,"Callaway, RM; Ridenour, WM",,,,"Callaway, RM; Ridenour, WM",,,Novel weapons: invasive success and the evolution of increased competitive ability,FRONTIERS IN ECOLOGY AND THE ENVIRONMENT,,,English,Editorial Material,,,,,,,MICROBIAL COMMUNITY STRUCTURE; EXOTIC PLANT INVASION; BIOLOGICAL-CONTROL; CENTAUREA-MACULOSA; PINUS-SYLVESTRIS; BETULA-PENDULA; PICEA-ABIES; SOIL BIOTA; ALLELOPATHY; HERBIVORES,"When introduced to new habitats by humans, some plant species become much more dominant. This is primarily attributed to escape from specialist consumers. Release from these specialist enemies is also thought by some to lead to the evolution of increased competitive ability, driven by a decrease in the plant's resource allocation to consumer defense and an increase in allocation to size or fecundity. Here, we discuss a new theory for invasive success - the ""novel weapons hypothesis"". We propose that some invaders transform because they possess novel biochemical weapons that function as unusually powerful allelopathic agents, or as mediators of new plant-soil microbial interactions. Root exudates that are relatively ineffective against their natural neighbors because of adaptation, may be highly inhibitory to newly encountered plants in invaded communities. In other words, the novel weapons of some plant invaders provide them with an advantage that may arise from differences in the regional coevolutionary trajectories of plant communities. Furthermore, the selective advantage of possessing a novel weapon may result in rapid evolution of that weapon - for example, the production of greater quantities of allelopathic or antimicrobial root exudates. Direct selection of competitive traits provides an alternative to the ""grow versus defend"" trade-offs that underpin the theory of the evolution of increased competitive ability.","Univ Montana, Div Biol Sci, Missoula, MT 59812 USA","Callaway, RM (reprint author), Univ Montana, Div Biol Sci, Missoula, MT 59812 USA.",ray.callaway@mso.umt.edu,,,,,,71,750,835,18,542,ECOLOGICAL SOC AMER,WASHINGTON,"1707 H ST NW, STE 400, WASHINGTON, DC 20006-3915 USA",1540-9295,,,FRONT ECOL ENVIRON,Front. Ecol. Environ.,OCT,2004,2,8,,,,,436,443,,10.2307/3868432,,,8,Ecology; Environmental Sciences,Environmental Sciences & Ecology,860OD,WOS:000224352000018,,,,,10/31/19
J,"Kasurinen, A; Kokko-Gonzales, P; Riikonen, J; Vapaavuori, E; Holopainen, T",,,,"Kasurinen, A; Kokko-Gonzales, P; Riikonen, J; Vapaavuori, E; Holopainen, T",,,Soil CO2 efflux of two silver birch clones exposed to elevated CO2 and O-3 levels during three growing seasons,GLOBAL CHANGE BIOLOGY,,,English,Article,,,,,,clone; elevated CO2; elevated O-3; open-top chambers; silver birch (Betula pendula Roth); soil CO2 efflux,BELOW-GROUND PROCESSES; BETULA-PENDULA ROTH; PONDEROSA PINE; ATMOSPHERIC CO2; TROPOSPHERIC OZONE; TREMBLING ASPEN; N FERTILIZATION; CARBON-DIOXIDE; FINE ROOTS; RESPIRATION,"In the present open-top chamber experiment, two silver birch clones (Betula pendula Roth, clone 4 and clone 80) were exposed to elevated levels of carbon dioxide (CO2) and ozone (O-3), singly and in combination, and soil CO2 efflux was measured 14 times during three consecutive growing seasons (1999-2001). In the beginning of the experiment, all experimental trees were 7 years old and during the experiment the trees were growing in sandy field soil and fertilized regularly. In general, elevated O-3 caused soil CO2 efflux stimulation during most measurement days and this stimulation enhanced towards the end of the experiment. The overall soil respiration response to CO2 was dependent on the genotype, as the soil CO2 efflux below clone 80 trees was enhanced and below clone 4 trees was decreased under elevated CO2 treatments. Like the O-3 impact, this clonal difference in soil respiration response to CO2 increased as the experiment progressed. Although the O-3 impact did not differ significantly between clones, a significant time x clone x CO(2)x O-3 interaction revealed that the O-3-induced stimulation of soil respiration was counteracted by elevated CO2 in clone 4 on most measurement days, whereas in clone 80, the effect of elevated CO2 and O-3 in combination was almost constantly additive during the 3-year experiment. Altogether, the root or above-ground biomass results were only partly parallel with the observed soil CO2 efflux responses. In conclusion, our data show that O-3 impacts may appear first in the below-ground processes and that relatively long-term O-3 exposure had a cumulative effect on soil CO2 efflux. Although the soil respiration response to elevated CO2 depended on the tree genotype as a result of which the O-3 stress response might vary considerably within a single tree species under elevated CO2, the present experiment nonetheless indicates that O-3 stress is a significant factor affecting the carbon cycling in northern forest ecosystems.","Univ Kuopio, Dept Ecol & Environm Sci, FIN-70211 Kuopio, Finland; Finnish Forest Res Inst, Suonenjoki Res Stn, FIN-77600 Suonenjoki, Finland","Kasurinen, A (reprint author), Univ Kuopio, Dept Ecol & Environm Sci, POB 1627, FIN-70211 Kuopio, Finland.",Anne.Kasurinen@uku.fi,,,,,,55,27,50,1,23,BLACKWELL PUBLISHING LTD,OXFORD,"9600 GARSINGTON RD, OXFORD OX4 2DG, OXON, ENGLAND",1354-1013,,,GLOBAL CHANGE BIOL,Glob. Change Biol.,OCT,2004,10,10,,,,,1654,1665,,10.1111/j.1365-2486.2004.00841.x,,,12,Biodiversity Conservation; Ecology; Environmental Sciences,Biodiversity & Conservation; Environmental Sciences & Ecology,859WB,WOS:000224297500004,,,,,10/31/19
